"SubunitCode","panel_init_year","panel_label","CEGL","event_ID","taxagroup","seeddens","sapldens"
"CUGA",2011,"2011-2013","CEGL007240","{1902E728-86BD-4A84-9AA8-89F328C08467}",4,3750,375
"COWP",2011,"2011-2013","CEGL006327","{192D8F0B-0098-4B89-A511-8879AB812F59}",5,0,125
"COWP",2011,"2011-2013","CEGL006327","{192D8F0B-0098-4B89-A511-8879AB812F59}",1,13750,1750
"COWP",2011,"2011-2013","CEGL006327","{192D8F0B-0098-4B89-A511-8879AB812F59}",2,7500,875
"COWP",2011,"2011-2013","CEGL006327","{192D8F0B-0098-4B89-A511-8879AB812F59}",3,2500,500
"COWP",2011,"2011-2013","CEGL006327","{192D8F0B-0098-4B89-A511-8879AB812F59}",4,1250,750
"MACA",2016,"2016-2018","CEGL002411","{195BCAD3-A6B0-4E9E-9E3B-F1AEFFFD04D1}",5,5000,0
"MACA",2016,"2016-2018","CEGL002411","{195BCAD3-A6B0-4E9E-9E3B-F1AEFFFD04D1}",1,12500,0
"MACA",2016,"2016-2018","CEGL002411","{195BCAD3-A6B0-4E9E-9E3B-F1AEFFFD04D1}",2,57500,125
"MACA",2016,"2016-2018","CEGL002411","{195BCAD3-A6B0-4E9E-9E3B-F1AEFFFD04D1}",4,1250,0
"BIRT",2016,"2016-2017","CEGL007220","{1ABB13ED-133A-43B9-8879-AFA3EF51CE71}",5,0,125
"BIRT",2016,"2016-2017","CEGL007220","{1ABB13ED-133A-43B9-8879-AFA3EF51CE71}",2,3750,250
"BIRT",2016,"2016-2017","CEGL007220","{1ABB13ED-133A-43B9-8879-AFA3EF51CE71}",3,0,500
"RUCA",2016,"2016-2018","CEGL002070","{1AF80B35-EF9F-49D7-828A-17C837617936}",5,6250,250
"RUCA",2016,"2016-2018","CEGL002070","{1AF80B35-EF9F-49D7-828A-17C837617936}",1,10000,0
"RUCA",2016,"2016-2018","CEGL002070","{1AF80B35-EF9F-49D7-828A-17C837617936}",2,1250,750
"RUCA",2016,"2016-2018","CEGL002070","{1AF80B35-EF9F-49D7-828A-17C837617936}",4,3750,0
"CUGA",2016,"2016-2018","CEGL006271","{1C0ACA11-A5CB-4D02-A02E-E78628E6E6B3}",5,0,125
"CUGA",2016,"2016-2018","CEGL006271","{1C0ACA11-A5CB-4D02-A02E-E78628E6E6B3}",1,3750,125
"CUGA",2016,"2016-2018","CEGL006271","{1C0ACA11-A5CB-4D02-A02E-E78628E6E6B3}",2,1250,1250
"SHIL",2011,"2011-2013","CEGL007881","{1C2977BD-36DF-4A12-BC2F-A062DFEFF17B}",5,1250,0
"SHIL",2011,"2011-2013","CEGL007881","{1C2977BD-36DF-4A12-BC2F-A062DFEFF17B}",1,36250,875
"SHIL",2011,"2011-2013","CEGL007881","{1C2977BD-36DF-4A12-BC2F-A062DFEFF17B}",2,2500,375
"SHIL",2011,"2011-2013","CEGL007881","{1C2977BD-36DF-4A12-BC2F-A062DFEFF17B}",3,3750,250
"SHIL",2011,"2011-2013","CEGL007881","{1C2977BD-36DF-4A12-BC2F-A062DFEFF17B}",4,10000,0
"KNOB",2016,"2016-2018","CEGL002070","{1C6DAB15-B6F6-4004-A9C0-484855269F61}",5,20000,0
"KNOB",2016,"2016-2018","CEGL002070","{1C6DAB15-B6F6-4004-A9C0-484855269F61}",1,8750,125
"KNOB",2016,"2016-2018","CEGL002070","{1C6DAB15-B6F6-4004-A9C0-484855269F61}",2,56250,250
"KNOB",2016,"2016-2018","CEGL002070","{1C6DAB15-B6F6-4004-A9C0-484855269F61}",4,3750,0
"KIMO",2016,"2016-2018","CEGL007216","{1D557FDE-4C66-4B8C-9965-39C9301D969B}",5,1250,0
"KIMO",2016,"2016-2018","CEGL007216","{1D557FDE-4C66-4B8C-9965-39C9301D969B}",1,28750,1375
"KIMO",2016,"2016-2018","CEGL007216","{1D557FDE-4C66-4B8C-9965-39C9301D969B}",2,1250,0
"KIMO",2016,"2016-2018","CEGL007216","{1D557FDE-4C66-4B8C-9965-39C9301D969B}",3,0,125
"KIMO",2016,"2016-2018","CEGL007216","{1D557FDE-4C66-4B8C-9965-39C9301D969B}",4,3750,1000
"STRI",2016,"2016-2018","CEGL007124","{1DE6BBE8-8A73-4ECB-BAF6-64D371924B0F}",0,1250,0
"STRI",2016,"2016-2018","CEGL007124","{1DE6BBE8-8A73-4ECB-BAF6-64D371924B0F}",3,51250,250
"STRI",2016,"2016-2018","CEGL007124","{1DE6BBE8-8A73-4ECB-BAF6-64D371924B0F}",4,50000,0
"CHIC",2016,"2016-2018","CEGL007808","{1E907471-A11F-467D-8772-160587FAD15B}",5,30000,250
"CHIC",2016,"2016-2018","CEGL007808","{1E907471-A11F-467D-8772-160587FAD15B}",2,60000,0
"CHIC",2016,"2016-2018","CEGL007808","{1E907471-A11F-467D-8772-160587FAD15B}",3,0,125
"CHIC",2016,"2016-2018","CEGL007808","{1E907471-A11F-467D-8772-160587FAD15B}",4,6250,125
"SHIL",2011,"2011-2013",,"{1EFFC91C-1693-4A6B-A59C-8B84FDCF52CF}",5,0,125
"SHIL",2011,"2011-2013",,"{1EFFC91C-1693-4A6B-A59C-8B84FDCF52CF}",1,8750,375
"SHIL",2011,"2011-2013",,"{1EFFC91C-1693-4A6B-A59C-8B84FDCF52CF}",2,6250,500
"SHIL",2011,"2011-2013",,"{1EFFC91C-1693-4A6B-A59C-8B84FDCF52CF}",3,3750,0
"SHIL",2011,"2011-2013",,"{1EFFC91C-1693-4A6B-A59C-8B84FDCF52CF}",4,1250,0
"LIRI",2011,"2011-2013","CEGL004098","{1F3B818A-CE31-4CE1-9C6B-BB44BB8E63E5}",0,1250,0
"LIRI",2011,"2011-2013","CEGL004098","{1F3B818A-CE31-4CE1-9C6B-BB44BB8E63E5}",2,2500,500
"LIRI",2016,"2016-2018","CEGL006011","{20600E76-6E29-4DB7-92B4-267CE5C809B7}",5,2500,0
"LIRI",2016,"2016-2018","CEGL006011","{20600E76-6E29-4DB7-92B4-267CE5C809B7}",1,18750,125
"LIRI",2016,"2016-2018","CEGL006011","{20600E76-6E29-4DB7-92B4-267CE5C809B7}",2,2500,0
"LIRI",2016,"2016-2018","CEGL006011","{20600E76-6E29-4DB7-92B4-267CE5C809B7}",3,15000,0
"STRI",2011,"2011-2013","CEGL007124","{20AC85E6-EB7B-4631-A939-7C13E41DBE96}",2,2500,250
"STRI",2011,"2011-2013","CEGL007124","{20AC85E6-EB7B-4631-A939-7C13E41DBE96}",3,20000,3125
"STRI",2011,"2011-2013","CEGL007124","{20AC85E6-EB7B-4631-A939-7C13E41DBE96}",4,20000,1375
"LIRI",2011,"2011-2013","CEGL008430","{20B9460F-0E16-4E1D-B652-EBA8BD8B8729}",1,42500,125
"LIRI",2011,"2011-2013","CEGL008430","{20B9460F-0E16-4E1D-B652-EBA8BD8B8729}",2,26250,1750
"HEIM",2016,"2016-2018","CEGL007246","{20C8271A-133B-4732-9D0D-0F410B55AD6D}",5,1250,0
"HEIM",2016,"2016-2018","CEGL007246","{20C8271A-133B-4732-9D0D-0F410B55AD6D}",1,26250,500
"HEIM",2016,"2016-2018","CEGL007246","{20C8271A-133B-4732-9D0D-0F410B55AD6D}",2,2500,375
"HEIM",2016,"2016-2018","CEGL007246","{20C8271A-133B-4732-9D0D-0F410B55AD6D}",3,13750,125
"HEIM",2016,"2016-2018","CEGL007246","{20C8271A-133B-4732-9D0D-0F410B55AD6D}",4,5000,750
"NISI",2016,"2016-2018","CEGL008462","{2119F8BC-59AC-4CA5-A4F7-DBA7871A40B8}",5,3750,0
"NISI",2016,"2016-2018","CEGL008462","{2119F8BC-59AC-4CA5-A4F7-DBA7871A40B8}",1,1250,0
"NISI",2016,"2016-2018","CEGL008462","{2119F8BC-59AC-4CA5-A4F7-DBA7871A40B8}",3,1250,125
"NISI",2016,"2016-2018","CEGL008462","{2119F8BC-59AC-4CA5-A4F7-DBA7871A40B8}",4,16250,375
"BIRT",2016,"2016-2017","CEGL007220","{21322C68-0B27-4608-92E2-07CBAD51737F}",5,1250,0
"BIRT",2016,"2016-2017","CEGL007220","{21322C68-0B27-4608-92E2-07CBAD51737F}",2,40000,1250
"BIRT",2016,"2016-2017","CEGL007220","{21322C68-0B27-4608-92E2-07CBAD51737F}",3,1250,0
"BIRT",2016,"2016-2017","CEGL007220","{21322C68-0B27-4608-92E2-07CBAD51737F}",4,6250,375
"GUCO",2011,"2011-2013","CEGL002591","{21849A8E-65FA-4BBC-8913-504B60A671C1}",1,5000,125
"GUCO",2011,"2011-2013","CEGL002591","{21849A8E-65FA-4BBC-8913-504B60A671C1}",2,60000,2625
"GUCO",2011,"2011-2013","CEGL002591","{21849A8E-65FA-4BBC-8913-504B60A671C1}",3,2500,0
"GUCO",2011,"2011-2013","CEGL002591","{21849A8E-65FA-4BBC-8913-504B60A671C1}",4,5000,125
"MACA",2016,"2016-2018","CEGL007795","{21C518BB-3C96-4A4A-B36C-D046188F660F}",5,5000,0
"MACA",2016,"2016-2018","CEGL007795","{21C518BB-3C96-4A4A-B36C-D046188F660F}",1,21250,0
"MACA",2016,"2016-2018","CEGL007795","{21C518BB-3C96-4A4A-B36C-D046188F660F}",2,53750,1125
"MACA",2016,"2016-2018","CEGL007795","{21C518BB-3C96-4A4A-B36C-D046188F660F}",3,0,250
"LIRI",2011,"2011-2013","CEGL007244","{21D1D93F-10EB-42F4-BA1B-C4C97A3D2665}",5,1250,0
"LIRI",2011,"2011-2013","CEGL007244","{21D1D93F-10EB-42F4-BA1B-C4C97A3D2665}",1,5000,125
"LIRI",2011,"2011-2013","CEGL007244","{21D1D93F-10EB-42F4-BA1B-C4C97A3D2665}",2,15000,3000
"LIRI",2011,"2011-2013","CEGL007244","{21D1D93F-10EB-42F4-BA1B-C4C97A3D2665}",3,1250,250
"SHIL",2011,"2011-2013","CEGL007244","{22647B09-6E67-4AE5-9913-45FAE09A03AA}",5,1250,0
"SHIL",2011,"2011-2013","CEGL007244","{22647B09-6E67-4AE5-9913-45FAE09A03AA}",1,56250,1000
"SHIL",2011,"2011-2013","CEGL007244","{22647B09-6E67-4AE5-9913-45FAE09A03AA}",2,10000,1375
"SHIL",2011,"2011-2013","CEGL007244","{22647B09-6E67-4AE5-9913-45FAE09A03AA}",3,6250,125
"KIMO",2011,"2011-2013","CEGL006281","{227BCAB7-B471-47D7-B01E-0B6CD02FCE67}",1,1250,0
"KIMO",2011,"2011-2013","CEGL006281","{227BCAB7-B471-47D7-B01E-0B6CD02FCE67}",2,6250,1875
"KIMO",2011,"2011-2013","CEGL006281","{227BCAB7-B471-47D7-B01E-0B6CD02FCE67}",3,0,1000
"KIMO",2016,"2016-2018","CEGL007244","{2299F950-4848-4E62-991E-B49E658FA92F}",5,1250,0
"KIMO",2016,"2016-2018","CEGL007244","{2299F950-4848-4E62-991E-B49E658FA92F}",1,18750,0
"KIMO",2016,"2016-2018","CEGL007244","{2299F950-4848-4E62-991E-B49E658FA92F}",2,5000,125
"KIMO",2016,"2016-2018","CEGL007244","{2299F950-4848-4E62-991E-B49E658FA92F}",3,1250,0
"KIMO",2016,"2016-2018","CEGL007244","{2299F950-4848-4E62-991E-B49E658FA92F}",4,1250,0
"KIMO",2011,"2011-2013","CEGL006281","{22A6DC8A-0E57-4498-A169-AE7AC0CD5CFB}",5,2500,0
"KIMO",2011,"2011-2013","CEGL006281","{22A6DC8A-0E57-4498-A169-AE7AC0CD5CFB}",1,13750,0
"KIMO",2011,"2011-2013","CEGL006281","{22A6DC8A-0E57-4498-A169-AE7AC0CD5CFB}",2,15000,1250
"SHIL",2011,"2011-2013","CEGL007246","{22D057CB-F9A6-45D4-8A49-603E26A55307}",5,1250,0
"SHIL",2011,"2011-2013","CEGL007246","{22D057CB-F9A6-45D4-8A49-603E26A55307}",1,16250,1000
"SHIL",2011,"2011-2013","CEGL007246","{22D057CB-F9A6-45D4-8A49-603E26A55307}",2,7500,375
"SHIL",2011,"2011-2013","CEGL007246","{22D057CB-F9A6-45D4-8A49-603E26A55307}",3,10000,125
"SHIL",2011,"2011-2013","CEGL007246","{22D057CB-F9A6-45D4-8A49-603E26A55307}",4,6250,0
"CUGA",2011,"2011-2013","CEGL007240","{22E4D55E-0093-481D-BAD1-C7C7A32758E4}",1,22500,125
"CUGA",2011,"2011-2013","CEGL007240","{22E4D55E-0093-481D-BAD1-C7C7A32758E4}",2,75000,1750
"CUGA",2011,"2011-2013","CEGL007240","{22E4D55E-0093-481D-BAD1-C7C7A32758E4}",3,3750,500
"CUGA",2011,"2011-2013","CEGL007240","{22E4D55E-0093-481D-BAD1-C7C7A32758E4}",4,15000,250
"LIRI",2016,"2016-2018","CEGL007500","{2327C15B-FB62-4671-8FAE-0C12309000B2}",5,6250,0
"LIRI",2016,"2016-2018","CEGL007500","{2327C15B-FB62-4671-8FAE-0C12309000B2}",1,6250,375
"LIRI",2016,"2016-2018","CEGL007500","{2327C15B-FB62-4671-8FAE-0C12309000B2}",2,15000,0
"LIRI",2016,"2016-2018","CEGL007500","{2327C15B-FB62-4671-8FAE-0C12309000B2}",4,1250,0
"DONE",2011,"2011-2013","CEGL002070","{23E87295-91ED-499D-8517-2357F714572F}",5,26250,2500
"DONE",2011,"2011-2013","CEGL002070","{23E87295-91ED-499D-8517-2357F714572F}",1,25000,250
"DONE",2011,"2011-2013","CEGL002070","{23E87295-91ED-499D-8517-2357F714572F}",2,20000,2250
"DONE",2011,"2011-2013","CEGL002070","{23E87295-91ED-499D-8517-2357F714572F}",3,15000,0
"DONE",2011,"2011-2013","CEGL002070","{23E87295-91ED-499D-8517-2357F714572F}",4,3750,0
"KIMO",2016,"2016-2018","CEGL006281","{24426A25-09E4-4EE2-8E4E-50508E3C5C74}",1,1250,0
"KIMO",2016,"2016-2018","CEGL006281","{24426A25-09E4-4EE2-8E4E-50508E3C5C74}",2,6250,250
"KIMO",2016,"2016-2018","CEGL006281","{24426A25-09E4-4EE2-8E4E-50508E3C5C74}",3,0,125
"KIMO",2016,"2016-2018","CEGL006281","{24426A25-09E4-4EE2-8E4E-50508E3C5C74}",4,1250,0
"MACA",2011,"2011-2013","CEGL005018","{2466B77A-7769-4008-A3F5-FB7D23DBF1FC}",5,8750,0
"MACA",2011,"2011-2013","CEGL005018","{2466B77A-7769-4008-A3F5-FB7D23DBF1FC}",1,12500,0
"MACA",2011,"2011-2013","CEGL005018","{2466B77A-7769-4008-A3F5-FB7D23DBF1FC}",2,57500,0
"MACA",2011,"2011-2013","CEGL005018","{2466B77A-7769-4008-A3F5-FB7D23DBF1FC}",3,1250,0
"MACA",2011,"2011-2013","CEGL005018","{2466B77A-7769-4008-A3F5-FB7D23DBF1FC}",4,13750,0
"SHIL",2011,"2011-2013","CEGL007795","{256AC452-2806-4CD8-B540-B8874A38FB1C}",5,1250,1875
"SHIL",2011,"2011-2013","CEGL007795","{256AC452-2806-4CD8-B540-B8874A38FB1C}",1,1250,500
"SHIL",2011,"2011-2013","CEGL007795","{256AC452-2806-4CD8-B540-B8874A38FB1C}",2,0,500
"SHIL",2011,"2011-2013","CEGL007795","{256AC452-2806-4CD8-B540-B8874A38FB1C}",4,1250,1250
"NISI",2011,"2011-2013","CEGL008462","{256E7EA0-297A-4A83-B732-2D83ED3F19BA}",5,1250,0
"NISI",2011,"2011-2013","CEGL008462","{256E7EA0-297A-4A83-B732-2D83ED3F19BA}",1,2500,375
"NISI",2011,"2011-2013","CEGL008462","{256E7EA0-297A-4A83-B732-2D83ED3F19BA}",2,5000,0
"NISI",2011,"2011-2013","CEGL008462","{256E7EA0-297A-4A83-B732-2D83ED3F19BA}",3,3750,0
"NISI",2011,"2011-2013","CEGL008462","{256E7EA0-297A-4A83-B732-2D83ED3F19BA}",4,1250,625
"SHIL",2011,"2011-2013","CEGL007246","{2606AD30-F88E-4670-934A-A8222EB485B8}",1,2500,375
"SHIL",2011,"2011-2013","CEGL007246","{2606AD30-F88E-4670-934A-A8222EB485B8}",2,27500,375
"SHIL",2011,"2011-2013","CEGL007246","{2606AD30-F88E-4670-934A-A8222EB485B8}",3,1250,250
"DONE",2011,"2011-2013","CEGL003871","{26EFAF9B-B45C-42B1-BFCB-1B64D3C2C204}",5,33750,375
"DONE",2011,"2011-2013","CEGL003871","{26EFAF9B-B45C-42B1-BFCB-1B64D3C2C204}",1,8750,0
"DONE",2011,"2011-2013","CEGL003871","{26EFAF9B-B45C-42B1-BFCB-1B64D3C2C204}",2,6250,1000
"DONE",2011,"2011-2013","CEGL003871","{26EFAF9B-B45C-42B1-BFCB-1B64D3C2C204}",3,20000,0
"DONE",2011,"2011-2013","CEGL003871","{26EFAF9B-B45C-42B1-BFCB-1B64D3C2C204}",4,12500,750
"SHIL",2011,"2011-2013","CEGL002067","{273A11A1-C9C7-400A-B1EA-69AF900E36FF}",5,1250,0
"SHIL",2011,"2011-2013","CEGL002067","{273A11A1-C9C7-400A-B1EA-69AF900E36FF}",1,12500,375
"SHIL",2011,"2011-2013","CEGL002067","{273A11A1-C9C7-400A-B1EA-69AF900E36FF}",2,18750,0
"SHIL",2011,"2011-2013","CEGL002067","{273A11A1-C9C7-400A-B1EA-69AF900E36FF}",3,2500,0
"SHIL",2011,"2011-2013","CEGL002067","{273A11A1-C9C7-400A-B1EA-69AF900E36FF}",4,3750,0
"CUGA",2016,"2016-2018","CEGL006271","{27496762-D228-491C-ACFA-96E58C50FFA4}",1,5000,0
"CUGA",2016,"2016-2018","CEGL006271","{27496762-D228-491C-ACFA-96E58C50FFA4}",2,0,1500
"CUGA",2016,"2016-2018","CEGL006271","{27496762-D228-491C-ACFA-96E58C50FFA4}",3,0,125
"GUCO",2011,"2011-2013","CEGL007221","{2782AFD9-B272-487F-B4B1-A13D49621EB0}",5,1250,0
"GUCO",2011,"2011-2013","CEGL007221","{2782AFD9-B272-487F-B4B1-A13D49621EB0}",1,0,125
"GUCO",2011,"2011-2013","CEGL007221","{2782AFD9-B272-487F-B4B1-A13D49621EB0}",2,0,625
"GUCO",2011,"2011-2013","CEGL007221","{2782AFD9-B272-487F-B4B1-A13D49621EB0}",3,0,250
"GUCO",2011,"2011-2013","CEGL007221","{2782AFD9-B272-487F-B4B1-A13D49621EB0}",4,0,375
"LIRI",2011,"2011-2013","CEGL007500","{28F7BFE0-33CB-41D4-904A-C19266E0D889}",5,0,125
"LIRI",2011,"2011-2013","CEGL007500","{28F7BFE0-33CB-41D4-904A-C19266E0D889}",1,1250,500
"LIRI",2011,"2011-2013","CEGL007500","{28F7BFE0-33CB-41D4-904A-C19266E0D889}",2,5000,1500
"LIRI",2011,"2011-2013","CEGL007500","{28F7BFE0-33CB-41D4-904A-C19266E0D889}",3,6250,250
"LIRI",2011,"2011-2013","CEGL007500","{28F7BFE0-33CB-41D4-904A-C19266E0D889}",4,0,250
"MACA",2016,"2016-2018","CEGL008442","{295E9575-5891-407A-BC9E-599F26C4F980}",5,0,625
"MACA",2016,"2016-2018","CEGL008442","{295E9575-5891-407A-BC9E-599F26C4F980}",1,1250,125
"MACA",2016,"2016-2018","CEGL008442","{295E9575-5891-407A-BC9E-599F26C4F980}",2,12500,750
"MACA",2016,"2016-2018","CEGL008442","{295E9575-5891-407A-BC9E-599F26C4F980}",3,0,250
"MACA",2016,"2016-2018","CEGL008442","{295E9575-5891-407A-BC9E-599F26C4F980}",4,0,250
"CHIC",2011,"2011-2013","CEGL007808","{29858B41-2579-4C73-9603-B40C8048E708}",5,16250,125
"CHIC",2011,"2011-2013","CEGL007808","{29858B41-2579-4C73-9603-B40C8048E708}",1,2500,0
"CHIC",2011,"2011-2013","CEGL007808","{29858B41-2579-4C73-9603-B40C8048E708}",2,71250,0
"CHIC",2011,"2011-2013","CEGL007808","{29858B41-2579-4C73-9603-B40C8048E708}",3,3750,375
"CHIC",2011,"2011-2013","CEGL007808","{29858B41-2579-4C73-9603-B40C8048E708}",4,7500,125
"BIRT",2011,"2011-2012","CEGL007124","{2A2F8D2F-EC34-415B-8175-484087B06E03}",0,1250,0
"BIRT",2011,"2011-2012","CEGL007124","{2A2F8D2F-EC34-415B-8175-484087B06E03}",5,0,375
"BIRT",2011,"2011-2012","CEGL007124","{2A2F8D2F-EC34-415B-8175-484087B06E03}",2,32500,2750
"BIRT",2011,"2011-2012","CEGL007124","{2A2F8D2F-EC34-415B-8175-484087B06E03}",3,5000,250
"BIRT",2011,"2011-2012","CEGL007124","{2A2F8D2F-EC34-415B-8175-484087B06E03}",4,0,625
"LIRI",2016,"2016-2018","CEGL007500","{2A6C745A-6F32-411D-A2AF-CA6F7F44FA5E}",1,6250,375
"LIRI",2016,"2016-2018","CEGL007500","{2A6C745A-6F32-411D-A2AF-CA6F7F44FA5E}",2,1250,375
"LIRI",2016,"2016-2018","CEGL007500","{2A6C745A-6F32-411D-A2AF-CA6F7F44FA5E}",3,0,125
"LIRI",2016,"2016-2018","CEGL007500","{2A6C745A-6F32-411D-A2AF-CA6F7F44FA5E}",4,0,125
"SHIL",2011,"2011-2013","CEGL007244","{2B733CA6-5976-4CDE-906D-DCA3822097D0}",5,7500,0
"SHIL",2011,"2011-2013","CEGL007244","{2B733CA6-5976-4CDE-906D-DCA3822097D0}",1,35000,500
"SHIL",2011,"2011-2013","CEGL007244","{2B733CA6-5976-4CDE-906D-DCA3822097D0}",2,7500,250
"SHIL",2011,"2011-2013","CEGL007244","{2B733CA6-5976-4CDE-906D-DCA3822097D0}",4,0,250
"GUCO",2016,"2016-2018","CEGL008465","{2B744B6D-4D8E-42FF-A472-C74A05641C15}",1,1250,0
"GUCO",2016,"2016-2018","CEGL008465","{2B744B6D-4D8E-42FF-A472-C74A05641C15}",2,11250,3250
"GUCO",2016,"2016-2018","CEGL008465","{2B744B6D-4D8E-42FF-A472-C74A05641C15}",3,1250,0
"GUCO",2016,"2016-2018","CEGL008465","{2B744B6D-4D8E-42FF-A472-C74A05641C15}",4,1250,0
"MACA",2011,"2011-2013","CEGL007795","{2BA46398-CE27-4CB8-B303-1E520FA927D8}",5,6250,375
"MACA",2011,"2011-2013","CEGL007795","{2BA46398-CE27-4CB8-B303-1E520FA927D8}",1,12500,0
"MACA",2011,"2011-2013","CEGL007795","{2BA46398-CE27-4CB8-B303-1E520FA927D8}",2,73750,625
"MACA",2011,"2011-2013","CEGL007795","{2BA46398-CE27-4CB8-B303-1E520FA927D8}",3,6250,0
"MACA",2011,"2011-2013","CEGL007795","{2BA46398-CE27-4CB8-B303-1E520FA927D8}",4,3750,0
"MACA",2016,"2016-2018","CEGL007795","{2BA938C0-BE54-4C03-A049-05E09D962415}",5,0,125
"MACA",2016,"2016-2018","CEGL007795","{2BA938C0-BE54-4C03-A049-05E09D962415}",1,43750,3750
"MACA",2016,"2016-2018","CEGL007795","{2BA938C0-BE54-4C03-A049-05E09D962415}",2,61250,1125
"MACA",2016,"2016-2018","CEGL007795","{2BA938C0-BE54-4C03-A049-05E09D962415}",3,0,125
"CHIC",2011,"2011-2013","CEGL003807","{2CA17071-F005-4FCB-9BE8-03E59AF56CF5}",5,1250,0
"CHIC",2011,"2011-2013","CEGL003807","{2CA17071-F005-4FCB-9BE8-03E59AF56CF5}",1,1250,0
"CHIC",2011,"2011-2013","CEGL003807","{2CA17071-F005-4FCB-9BE8-03E59AF56CF5}",2,1250,0
"CHIC",2011,"2011-2013","CEGL003807","{2CA17071-F005-4FCB-9BE8-03E59AF56CF5}",3,17500,375
"CHIC",2011,"2011-2013","CEGL003807","{2CA17071-F005-4FCB-9BE8-03E59AF56CF5}",4,5000,0
"CUGA",2011,"2011-2013","CEGL007267","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}",5,0,125
"CUGA",2011,"2011-2013","CEGL007267","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}",1,22500,125
"CUGA",2011,"2011-2013","CEGL007267","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}",2,56250,2250
"CUGA",2011,"2011-2013","CEGL007267","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}",3,1250,250
"CUGA",2011,"2011-2013","CEGL007267","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}",4,1250,125
"GUCO",2011,"2011-2013","CEGL008462","{2DD48421-3954-4F5B-90CA-434C2282B8C8}",1,0,375
"GUCO",2011,"2011-2013","CEGL008462","{2DD48421-3954-4F5B-90CA-434C2282B8C8}",2,0,1250
"GUCO",2011,"2011-2013","CEGL008462","{2DD48421-3954-4F5B-90CA-434C2282B8C8}",3,0,375
"GUCO",2011,"2011-2013","CEGL008462","{2DD48421-3954-4F5B-90CA-434C2282B8C8}",4,7500,3500
"STRI",2011,"2011-2013","CEGL007124","{2F4BE918-3CE6-4A47-913B-57B4084C1B07}",5,21250,1000
"STRI",2011,"2011-2013","CEGL007124","{2F4BE918-3CE6-4A47-913B-57B4084C1B07}",1,11250,0
"STRI",2011,"2011-2013","CEGL007124","{2F4BE918-3CE6-4A47-913B-57B4084C1B07}",2,83750,875
"STRI",2011,"2011-2013","CEGL007124","{2F4BE918-3CE6-4A47-913B-57B4084C1B07}",3,11250,1125
"STRI",2011,"2011-2013","CEGL007124","{2F4BE918-3CE6-4A47-913B-57B4084C1B07}",4,2500,625
"BIRT",2011,"2011-2012","CEGL007220","{306026FB-BD50-4420-B243-22D7B9D8FCAB}",2,38750,1000
"BIRT",2011,"2011-2012","CEGL007220","{306026FB-BD50-4420-B243-22D7B9D8FCAB}",3,1250,0
"BIRT",2011,"2011-2012","CEGL007220","{306026FB-BD50-4420-B243-22D7B9D8FCAB}",4,2500,1375
"SHIL",2011,"2011-2013","CEGL007881","{30921F30-5456-4878-99CC-C0DEC0412973}",1,5000,0
"SHIL",2011,"2011-2013","CEGL007881","{30921F30-5456-4878-99CC-C0DEC0412973}",2,18750,875
"SHIL",2011,"2011-2013","CEGL007881","{30921F30-5456-4878-99CC-C0DEC0412973}",3,5000,500
"SHIL",2011,"2011-2013","CEGL007881","{30921F30-5456-4878-99CC-C0DEC0412973}",4,3750,500
"BIRT",2011,"2011-2012","CEGL004741","{3134AC0D-E52C-4350-94AB-9EA129F5BB01}",5,11250,1125
"BIRT",2011,"2011-2012","CEGL004741","{3134AC0D-E52C-4350-94AB-9EA129F5BB01}",1,3750,375
"BIRT",2011,"2011-2012","CEGL004741","{3134AC0D-E52C-4350-94AB-9EA129F5BB01}",2,8750,1750
"BIRT",2011,"2011-2012","CEGL004741","{3134AC0D-E52C-4350-94AB-9EA129F5BB01}",3,2500,750
"BIRT",2011,"2011-2012","CEGL004741","{3134AC0D-E52C-4350-94AB-9EA129F5BB01}",4,6250,250
"STRI",2016,"2016-2018","CEGL007124","{319C93AD-DD22-4991-987F-592DC18FF381}",5,3750,0
"STRI",2016,"2016-2018","CEGL007124","{319C93AD-DD22-4991-987F-592DC18FF381}",1,2500,0
"STRI",2016,"2016-2018","CEGL007124","{319C93AD-DD22-4991-987F-592DC18FF381}",2,50000,1500
"STRI",2016,"2016-2018","CEGL007124","{319C93AD-DD22-4991-987F-592DC18FF381}",3,7500,375
"STRI",2016,"2016-2018","CEGL007124","{319C93AD-DD22-4991-987F-592DC18FF381}",4,7500,0
"KIMO",2011,"2011-2013","CEGL006281","{32D6562A-1D80-45FA-8701-E1C814288DD2}",5,70000,0
"KIMO",2011,"2011-2013","CEGL006281","{32D6562A-1D80-45FA-8701-E1C814288DD2}",1,11250,0
"KIMO",2011,"2011-2013","CEGL006281","{32D6562A-1D80-45FA-8701-E1C814288DD2}",2,1250,1625
"KIMO",2011,"2011-2013","CEGL006281","{32D6562A-1D80-45FA-8701-E1C814288DD2}",3,6250,1125
"MACA",2016,"2016-2018","CEGL002070","{32F9D73E-EFAA-433B-85C2-2ADAF7E7E14E}",5,12500,2375
